Date,1d return,1w return,1m return,T yield,relative volume,VIX,regime
2008-04-28,-0.0010516015703287973,0.022562124843608533,0.08402035433880095,0.3835000038146973,0.8445151497928602,19.639999389648438,3
2008-04-29,-0.003888692631555557,0.00043873423636320297,0.08956600971877071,0.3825000047683716,0.8948727622287945,20.239999771118164,3
2008-04-30,-0.0038463023648085404,-0.0018586182119786354,0.04121765032121494,0.37590000629425047,1.0590896105272647,20.790000915527344,3
2008-05-01,0.017140713043443112,0.024274333064222775,0.085426840406718,0.3749000072479248,1.0439217355534995,18.8799991607666,3
2008-05-02,0.0032355987230490157,0.02461716853819662,0.06347452371818862,0.3845000028610229,0.9296123800947583,18.18000030517578,3
2008-05-05,-0.0045335837534509205,0.01344309893820217,0.042677856656276436,0.3845000028610229,0.8074163376857489,18.899999618530273,3
2008-05-06,0.007651933303949532,0.014608284527999782,0.04824131738028847,0.38929998874664307,0.930977787054104,18.209999084472656,3
2008-05-07,-0.018113789643415146,-0.0027213767421334634,0.03835567112730787,0.3867000102996826,0.9729446569187042,19.729999542236328,3
2008-05-08,0.0036695517058173976,0.004845724897275749,0.05424816212251482,0.3805000066757202,0.9168812216555053,19.399999618530273,3
2008-05-09,-0.0067254479228667785,0.0019414570998064207,0.05554968767292334,0.3766999959945679,0.8507993940996409,19.40999984741211,3
2008-05-12,0.011020778542468523,-0.004087026484253853,0.06114765847776371,0.3775000095367432,0.8238964005817773,17.790000915527344,3
2008-05-13,-0.00038467134690722826,-0.007680872172035613,0.0239822388762454,0.3908999919891357,0.9923732691966124,17.979999542236328,3
2008-05-14,0.0040055842746602455,0.0008312982354621301,0.030076125570682954,0.3937999963760376,0.9909856458031371,17.65999984741211,3
2008-05-15,0.01058446448937378,0.0037439795854605773,0.039625713223078396,0.38429999351501465,0.9645416888329299,16.299999237060547,3
2008-05-16,0.0012503981989189228,0.023539233619271682,0.04009774532466892,0.38499999046325684,0.9802649918835067,16.469999313354492,0
2008-05-19,0.0008980456160241346,0.020712859924566285,0.039408661518725685,0.38389999866485597,0.9447107626742354,17.010000228881836,3
2008-05-20,-0.009273589104020541,0.01809432865638061,0.03504839402909088,0.37760000228881835,0.9902411283598187,17.579999923706055,3
2008-05-21,-0.016053532676263305,-0.00916940646072184,0.026740670631945962,0.3822000026702881,1.1573127895769895,18.59000015258789,3
